Account Code,Actual,Fund,Department,Division,Function,Cost Center
512005,2630.66,6260,90,901,90,0000
512014,8925,6260,90,901,90,0000
512024,3256.02,6260,90,901,90,0000
511001,273898.06,6260,90,902,90,0000
511002,0,6260,90,902,90,0000
511003,31704.19,6260,90,902,90,0000
511004,5252.22,6260,90,902,90,0000
511008,2278.57,6260,90,902,90,0000
512001,22689.27,6260,90,902,90,0000
512002,19329.86,6260,90,902,90,0000
512005,14047.8,6260,90,902,90,0000
512012,0,6260,90,902,90,0000
512014,71423,6260,90,902,90,0000
512024,18839.88,6260,90,902,90,0000
450358,-37305.38,6260,90,903,90,0000
450359,-43725.28,6260,90,903,90,0000
511001,80648.88,6260,90,903,90,0000
511002,0,6260,90,903,90,0000
511003,32276.06,6260,90,903,90,0000
511004,259.61,6260,90,903,90,0000
512001,8235.73,6260,90,903,90,0000
512002,5562.13,6260,90,903,90,0000
512005,4042.36,6260,90,903,90,0000
512014,26778,6260,90,903,90,0000
512024,5640.5,6260,90,903,90,0000
450355,-37629,6260,90,904,90,0000
450405,-5837.12,6260,90,904,90,0000
450502,-5094.69,6260,90,904,90,0000
450504,-200884.71,6260,90,904,90,0000
450507,-81643.91,6260,90,904,90,0000
450508,-255330.63,6260,90,904,90,0000
450510,-16389.78,6260,90,904,90,0000
450511,-26882.73,6260,90,904,90,0000
511001,115426.18,6260,90,904,90,0000
511002,0,6260,90,904,90,0000
511003,64460.73,6260,90,904,90,0000
511004,139.57,6260,90,904,90,0000
512001,13309.11,6260,90,904,90,0000
512002,7379.23,6260,90,904,90,0000
512005,5362.96,6260,90,904,90,0000
512014,26774,6260,90,904,90,0000
512024,8653.5,6260,90,904,90,0000
521001,16921.77,6260,90,904,90,0000
521002,0,6260,90,904,90,0000
524001,3986.76,6260,90,904,90,0000
524005,15,6260,90,904,90,0000
524101,9599.01,6260,90,904,90,0000
526202,57570.17,6260,90,904,90,0000
526203,10126.7,6260,90,904,90,0000
526204,114762.39,6260,90,904,90,0000
526205,0,6260,90,904,90,0000
528001,1575,6260,90,904,90,0000
528005,3707.34,6260,90,904,90,0000
528007,0,6260,90,904,90,0000
528012,140,6260,90,904,90,0000
528016,0,6260,90,904,90,0000
614101,0,6260,90,904,90,0000
616101,0,6260,90,904,90,0000
483305,-10000,6260,90,904,80,9040
526204,0,6260,90,904,80,9040
526206,0,6260,90,904,80,9040
528018,0,6260,90,904,80,9040
581091,0,6260,90,905,90,0000
486100,0,6260,90,999,90,0000
492000,3217975.54,6260,90,999,90,0000
492001,339976.6,6260,90,999,90,0000
499910,0,6260,90,999,90,0000
511001,2531.02,6260,90,999,90,0000
512001,193.62,6260,90,999,90,0000
512002,160.72,6260,90,999,90,0000
512005,126.55,6260,90,999,90,0000
512019,34447.86,6260,90,999,90,0000
512024,-45683.57,6260,90,999,90,0000
521001,0,6260,90,999,90,0000
521002,0,6260,90,999,90,0000
581091,418445.4,6260,90,999,90,0000
611101,0,6260,90,999,90,0000
612101,-5378660.46,6260,90,999,90,0000
614101,-1330450.2,6260,90,999,90,0000
616101,0,6260,90,999,90,0000
711101,0,6260,90,999,90,0000
712101,1589,6260,90,999,90,0000
712220,0,6260,90,999,90,0000
712302,0,6260,90,999,90,0000
800910,0,6260,90,999,90,0000
810001,59066.68,6260,90,999,90,0000
