Account Code,Actual,Fund,Department,Division,Function,Cost Center
450010,0,6100,91,910,91,0000
450012,0,6100,91,910,91,0000
450705,0,6100,91,910,91,0000
450706,0,6100,91,910,91,0000
453100,0,6100,91,910,91,0000
489000,0,6100,91,910,91,0000
511001,72023,6100,91,910,91,0000
511003,0,6100,91,910,91,0000
511004,11,6100,91,910,91,0000
511010,0,6100,91,910,91,0000
512001,4513,6100,91,910,91,0000
512002,5099,6100,91,910,91,0000
512005,3472,6100,91,910,91,0000
512012,0,6100,91,910,91,0000
512014,3115,6100,91,910,91,0000
512018,0,6100,91,910,91,0000
512024,0,6100,91,910,91,0000
521001,183149,6100,91,910,91,0000
521004,1400,6100,91,910,91,0000
521008,0,6100,91,910,91,0000
521009,84,6100,91,910,91,0000
522001,-1000,6100,91,910,91,0000
523001,-100,6100,91,910,91,0000
523002,12000,6100,91,910,91,0000
524001,-784,6100,91,910,91,0000
524003,0,6100,91,910,91,0000
524004,0,6100,91,910,91,0000
528001,76,6100,91,910,91,0000
528502,0,6100,91,910,91,0000
528503,0,6100,91,910,91,0000
528504,0,6100,91,910,91,0000
528505,0,6100,91,910,91,0000
571001,300,6100,91,910,91,0000
571002,400,6100,91,910,91,0000
571004,0,6100,91,910,91,0000
436000,0,6100,91,911,91,0000
436001,0,6100,91,911,91,0000
450010,0,6100,91,911,91,0000
450503,0,6100,91,911,91,0000
450707,0,6100,91,911,91,0000
460000,0,6100,91,911,91,0000
486000,0,6100,91,911,91,0000
488012,0,6100,91,911,91,0000
489000,0,6100,91,911,91,0000
498001,0,6100,91,911,91,0000
499100,0,6100,91,911,91,0000
499101,-1003979,6100,91,911,91,0000
511001,-74370,6100,91,911,91,0000
512008,0,6100,91,911,91,0000
512010,0,6100,91,911,91,0000
512011,0,6100,91,911,91,0000
512014,0,6100,91,911,91,0000
512024,0,6100,91,911,91,0000
521002,129784,6100,91,911,91,0000
521003,154000,6100,91,911,91,0000
521004,0,6100,91,911,91,0000
521005,5001,6100,91,911,91,0000
521007,0,6100,91,911,91,0000
521009,0,6100,91,911,91,0000
521013,0,6100,91,911,91,0000
524001,0,6100,91,911,91,0000
524009,4109,6100,91,911,91,0000
525001,-423159,6100,91,911,91,0000
528005,0,6100,91,911,91,0000
528013,0,6100,91,911,91,0000
528201,10000,6100,91,911,91,0000
528202,0,6100,91,911,91,0000
573001,-19860,6100,91,911,91,0000
574001,0,6100,91,911,91,0000
574005,807000,6100,91,911,91,0000
574006,0,6100,91,911,91,0000
574008,0,6100,91,911,91,0000
581091,0,6100,91,911,91,0000
611101,0,6100,91,911,91,0000
614101,0,6100,91,911,91,0000
616101,0,6100,91,911,91,0000
711101,27441,6100,91,911,91,0000
712101,2100,6100,91,911,91,0000
712201,0,6100,91,911,91,0000
712202,0,6100,91,911,91,0000
498601,0,6100,91,911,99,0000
498619,-67200,6100,91,911,99,0000
498639,0,6100,91,911,99,0000
498641,0,6100,91,911,99,0000
800110,309337,6100,91,911,99,0000
800410,-309337,6100,91,911,99,0000
800610,0,6100,91,911,99,0000
800611,0,6100,91,911,99,0000
800622,0,6100,91,911,99,0000
482482,0,6100,91,912,91,0000
489000,0,6100,91,912,91,0000
511001,14300,6100,91,912,91,0000
511003,0,6100,91,912,91,0000
511004,0,6100,91,912,91,0000
512001,1094,6100,91,912,91,0000
512002,964,6100,91,912,91,0000
512005,715,6100,91,912,91,0000
512014,0,6100,91,912,91,0000
512024,0,6100,91,912,91,0000
521001,-72135,6100,91,912,91,0000
521002,0,6100,91,912,91,0000
521004,1676,6100,91,912,91,0000
521007,0,6100,91,912,91,0000
521008,10881,6100,91,912,91,0000
522001,0,6100,91,912,91,0000
523001,0,6100,91,912,91,0000
523002,0,6100,91,912,91,0000
524001,0,6100,91,912,91,0000
528001,37161,6100,91,912,91,0000
528012,0,6100,91,912,91,0000
528502,-1060,6100,91,912,91,0000
528504,0,6100,91,912,91,0000
528505,0,6100,91,912,91,0000
614101,46464,6100,91,912,91,0000
616101,0,6100,91,912,91,0000
450315,0,6100,91,913,91,0000
450316,0,6100,91,913,91,0000
482482,0,6100,91,913,91,0000
511001,2600,6100,91,913,91,0000
511002,0,6100,91,913,91,0000
511003,0,6100,91,913,91,0000
511004,0,6100,91,913,91,0000
511008,0,6100,91,913,91,0000
512001,199,6100,91,913,91,0000
512002,176,6100,91,913,91,0000
512005,130,6100,91,913,91,0000
512014,-164448,6100,91,913,91,0000
512024,0,6100,91,913,91,0000
521001,195,6100,91,913,91,0000
521002,9600,6100,91,913,91,0000
521004,175,6100,91,913,91,0000
521006,0,6100,91,913,91,0000
521008,0,6100,91,913,91,0000
521009,0,6100,91,913,91,0000
521019,0,6100,91,913,91,0000
521020,0,6100,91,913,91,0000
521021,0,6100,91,913,91,0000
522001,0,6100,91,913,91,0000
522002,4000,6100,91,913,91,0000
522003,0,6100,91,913,91,0000
522004,0,6100,91,913,91,0000
523001,7000,6100,91,913,91,0000
523002,0,6100,91,913,91,0000
524001,1450,6100,91,913,91,0000
524002,-125900,6100,91,913,91,0000
524003,50,6100,91,913,91,0000
524005,5500,6100,91,913,91,0000
524101,0,6100,91,913,91,0000
528001,2000,6100,91,913,91,0000
528003,0,6100,91,913,91,0000
528502,-3500,6100,91,913,91,0000
528503,0,6100,91,913,91,0000
528505,0,6100,91,913,91,0000
528508,0,6100,91,913,91,0000
528510,0,6100,91,913,91,0000
528514,0,6100,91,913,91,0000
528522,0,6100,91,913,91,0000
571001,-5000,6100,91,913,91,0000
571002,0,6100,91,913,91,0000
571003,5259,6100,91,913,91,0000
571004,0,6100,91,913,91,0000
614101,0,6100,91,913,91,0000
616101,0,6100,91,913,91,0000
511001,2600,6100,91,913,91,9103
511003,0,6100,91,913,91,9103
511004,0,6100,91,913,91,9103
511008,0,6100,91,913,91,9103
512001,199,6100,91,913,91,9103
512002,431,6100,91,913,91,9103
512005,467,6100,91,913,91,9103
512014,21429,6100,91,913,91,9103
521001,3416,6100,91,913,91,9103
521004,0,6100,91,913,91,9103
521006,0,6100,91,913,91,9103
521008,0,6100,91,913,91,9103
521019,33540,6100,91,913,91,9103
521020,3000,6100,91,913,91,9103
521021,0,6100,91,913,91,9103
522002,-2452,6100,91,913,91,9103
522003,3000,6100,91,913,91,9103
523001,0,6100,91,913,91,9103
523002,0,6100,91,913,91,9103
524001,1000,6100,91,913,91,9103
524003,4066,6100,91,913,91,9103
524005,0,6100,91,913,91,9103
524101,0,6100,91,913,91,9103
528001,0,6100,91,913,91,9103
528502,7200,6100,91,913,91,9103
528505,0,6100,91,913,91,9103
528508,-20000,6100,91,913,91,9103
528510,20000,6100,91,913,91,9103
528514,0,6100,91,913,91,9103
571001,0,6100,91,913,91,9103
511001,1950,6100,91,913,91,9104
511004,0,6100,91,913,91,9104
511008,0,6100,91,913,91,9104
512001,150,6100,91,913,91,9104
512002,132,6100,91,913,91,9104
512005,98,6100,91,913,91,9104
512014,14994,6100,91,913,91,9104
521002,0,6100,91,913,91,9104
521004,1030,6100,91,913,91,9104
521019,0,6100,91,913,91,9104
521020,0,6100,91,913,91,9104
521021,0,6100,91,913,91,9104
522002,0,6100,91,913,91,9104
522003,10000,6100,91,913,91,9104
522004,0,6100,91,913,91,9104
523001,0,6100,91,913,91,9104
524001,0,6100,91,913,91,9104
524003,0,6100,91,913,91,9104
524005,0,6100,91,913,91,9104
524101,7000,6100,91,913,91,9104
528505,0,6100,91,913,91,9104
528508,0,6100,91,913,91,9104
528510,0,6100,91,913,91,9104
571001,0,6100,91,913,91,9104
511001,-5688,6100,91,913,91,9105
511002,0,6100,91,913,91,9105
511003,17711,6100,91,913,91,9105
511004,-2500,6100,91,913,91,9105
512001,398,6100,91,913,91,9105
512002,351,6100,91,913,91,9105
512005,260,6100,91,913,91,9105
512014,27771,6100,91,913,91,9105
521001,-17850,6100,91,913,91,9105
521002,0,6100,91,913,91,9105
521004,0,6100,91,913,91,9105
521006,0,6100,91,913,91,9105
521019,21988,6100,91,913,91,9105
521020,3000,6100,91,913,91,9105
521021,0,6100,91,913,91,9105
522001,0,6100,91,913,91,9105
522002,0,6100,91,913,91,9105
522003,0,6100,91,913,91,9105
522004,1000,6100,91,913,91,9105
523001,0,6100,91,913,91,9105
523002,0,6100,91,913,91,9105
524001,1000,6100,91,913,91,9105
524002,273006,6100,91,913,91,9105
524003,3395,6100,91,913,91,9105
524005,0,6100,91,913,91,9105
524101,0,6100,91,913,91,9105
528001,0,6100,91,913,91,9105
528502,-23500,6100,91,913,91,9105
528503,0,6100,91,913,91,9105
528505,0,6100,91,913,91,9105
528508,0,6100,91,913,91,9105
528514,17000,6100,91,913,91,9105
528522,0,6100,91,913,91,9105
571001,0,6100,91,913,91,9105
571002,0,6100,91,913,91,9105
571004,0,6100,91,913,91,9105
616101,0,6100,91,913,91,9105
511001,30262,6100,91,913,91,9106
511004,2500,6100,91,913,91,9106
512001,1721,6100,91,913,91,9106
512002,2043,6100,91,913,91,9106
512005,1851,6100,91,913,91,9106
512014,37487,6100,91,913,91,9106
521001,0,6100,91,913,91,9106
521002,0,6100,91,913,91,9106
521004,1000,6100,91,913,91,9106
521006,0,6100,91,913,91,9106
521019,-6214,6100,91,913,91,9106
521020,0,6100,91,913,91,9106
521021,0,6100,91,913,91,9106
522002,0,6100,91,913,91,9106
522003,6000,6100,91,913,91,9106
522004,120,6100,91,913,91,9106
523001,0,6100,91,913,91,9106
523002,0,6100,91,913,91,9106
524001,500,6100,91,913,91,9106
524002,91937,6100,91,913,91,9106
524003,1085,6100,91,913,91,9106
524005,0,6100,91,913,91,9106
524101,600,6100,91,913,91,9106
528001,0,6100,91,913,91,9106
528502,14300,6100,91,913,91,9106
528503,0,6100,91,913,91,9106
528505,0,6100,91,913,91,9106
528508,0,6100,91,913,91,9106
528514,8400,6100,91,913,91,9106
528522,0,6100,91,913,91,9106
571001,0,6100,91,913,91,9106
511001,1950,6100,91,913,91,9107
511004,2000,6100,91,913,91,9107
512001,150,6100,91,913,91,9107
512002,132,6100,91,913,91,9107
512005,98,6100,91,913,91,9107
512014,16400,6100,91,913,91,9107
521001,8982,6100,91,913,91,9107
521019,7300,6100,91,913,91,9107
521020,0,6100,91,913,91,9107
521021,0,6100,91,913,91,9107
523001,0,6100,91,913,91,9107
523002,0,6100,91,913,91,9107
524001,8200,6100,91,913,91,9107
524002,3000,6100,91,913,91,9107
524003,2761,6100,91,913,91,9107
524005,0,6100,91,913,91,9107
524101,0,6100,91,913,91,9107
528001,0,6100,91,913,91,9107
528505,0,6100,91,913,91,9107
511001,5200,6100,91,913,91,9108
511004,0,6100,91,913,91,9108
512001,398,6100,91,913,91,9108
512002,351,6100,91,913,91,9108
512005,260,6100,91,913,91,9108
512014,33027,6100,91,913,91,9108
521001,1236,6100,91,913,91,9108
521002,0,6100,91,913,91,9108
521004,35105,6100,91,913,91,9108
521006,0,6100,91,913,91,9108
521019,1693,6100,91,913,91,9108
521020,2560,6100,91,913,91,9108
521021,0,6100,91,913,91,9108
522001,0,6100,91,913,91,9108
522002,18400,6100,91,913,91,9108
522003,1000,6100,91,913,91,9108
522004,0,6100,91,913,91,9108
523001,0,6100,91,913,91,9108
523002,0,6100,91,913,91,9108
524001,1500,6100,91,913,91,9108
524002,112482,6100,91,913,91,9108
524003,0,6100,91,913,91,9108
524005,0,6100,91,913,91,9108
524101,-1433,6100,91,913,91,9108
528001,182,6100,91,913,91,9108
528502,8193,6100,91,913,91,9108
528503,0,6100,91,913,91,9108
528505,0,6100,91,913,91,9108
528508,-5000,6100,91,913,91,9108
528510,-1000,6100,91,913,91,9108
528514,9433,6100,91,913,91,9108
528522,0,6100,91,913,91,9108
571001,0,6100,91,913,91,9108
450700,0,6100,91,914,91,0000
