Account Code,Actual,Fund,Department,Division,Function,Cost Center
512002,2441.42,6260,90,901,90,0000
512005,2502.73,6260,90,901,90,0000
512014,6718,6260,90,901,90,0000
512024,0,6260,90,901,90,0000
511001,265444.94,6260,90,902,90,0000
511002,0,6260,90,902,90,0000
511003,17011.03,6260,90,902,90,0000
511004,7582.26,6260,90,902,90,0000
511008,2585.72,6260,90,902,90,0000
512001,21464.41,6260,90,902,90,0000
512002,13455.24,6260,90,902,90,0000
512005,13774.75,6260,90,902,90,0000
512012,738.48,6260,90,902,90,0000
512014,53764,6260,90,902,90,0000
512024,0,6260,90,902,90,0000
450358,-46840.8,6260,90,903,90,0000
450359,0,6260,90,903,90,0000
511001,60916.92,6260,90,903,90,0000
511002,10942.2,6260,90,903,90,0000
511003,33154.47,6260,90,903,90,0000
511004,201.45,6260,90,903,90,0000
512001,7753.24,6260,90,903,90,0000
512002,3504.71,6260,90,903,90,0000
512005,3597.42,6260,90,903,90,0000
512014,20162,6260,90,903,90,0000
512024,0,6260,90,903,90,0000
450355,-5774,6260,90,904,90,0000
450405,-24466.34,6260,90,904,90,0000
450502,-10969.62,6260,90,904,90,0000
450504,-169401.94,6260,90,904,90,0000
450507,-78261.52,6260,90,904,90,0000
450508,-235686.31,6260,90,904,90,0000
450510,-24652.53,6260,90,904,90,0000
450511,-48677.5,6260,90,904,90,0000
511001,82785.84,6260,90,904,90,0000
511002,4880.21,6260,90,904,90,0000
511003,64918.55,6260,90,904,90,0000
511004,71.88,6260,90,904,90,0000
512001,11418.97,6260,90,904,90,0000
512002,4281.21,6260,90,904,90,0000
512005,4386.99,6260,90,904,90,0000
512014,20162,6260,90,904,90,0000
512024,0,6260,90,904,90,0000
521001,11523.76,6260,90,904,90,0000
521002,1477.3,6260,90,904,90,0000
524001,1852.42,6260,90,904,90,0000
524005,0,6260,90,904,90,0000
524101,5414.73,6260,90,904,90,0000
526202,51691.11,6260,90,904,90,0000
526203,19286.85,6260,90,904,90,0000
526204,87680.95,6260,90,904,90,0000
526205,973.35,6260,90,904,90,0000
528001,1575,6260,90,904,90,0000
528005,0,6260,90,904,90,0000
528007,0,6260,90,904,90,0000
528012,21,6260,90,904,90,0000
528016,0,6260,90,904,90,0000
614101,0,6260,90,904,90,0000
616101,0,6260,90,904,90,0000
483305,0,6260,90,904,80,9040
526204,364,6260,90,904,80,9040
526206,1495,6260,90,904,80,9040
528018,3275,6260,90,904,80,9040
581091,293764.73,6260,90,905,90,0000
486100,0,6260,90,999,90,0000
492000,0,6260,90,999,90,0000
492001,0,6260,90,999,90,0000
499910,0,6260,90,999,90,0000
511001,0,6260,90,999,90,0000
512001,0,6260,90,999,90,0000
512002,0,6260,90,999,90,0000
512005,0,6260,90,999,90,0000
512019,0,6260,90,999,90,0000
512024,0,6260,90,999,90,0000
521001,-30558,6260,90,999,90,0000
521002,-118652.6,6260,90,999,90,0000
581091,0,6260,90,999,90,0000
611101,0,6260,90,999,90,0000
612101,0,6260,90,999,90,0000
614101,0,6260,90,999,90,0000
616101,-1551271.66,6260,90,999,90,0000
711101,0,6260,90,999,90,0000
712101,0,6260,90,999,90,0000
712220,0,6260,90,999,90,0000
712302,0,6260,90,999,90,0000
800910,0,6260,90,999,90,0000
810001,0,6260,90,999,90,0000
