Account Code,Actual,Fund,Department,Division,Function,Cost Center
528502,20576.83,6100,91,912,91,0000
528504,384,6100,91,912,91,0000
528505,285.15,6100,91,912,91,0000
614101,0,6100,91,912,91,0000
616101,0,6100,91,912,91,0000
450315,-2700,6100,91,913,91,0000
450316,0,6100,91,913,91,0000
482482,0,6100,91,913,91,0000
511001,864137.79,6100,91,913,91,0000
511002,7757.3,6100,91,913,91,0000
511003,412.95,6100,91,913,91,0000
511004,29715.4,6100,91,913,91,0000
511008,1270,6100,91,913,91,0000
512001,66108.26,6100,91,913,91,0000
512002,56764.41,6100,91,913,91,0000
512005,44657.96,6100,91,913,91,0000
512014,365905,6100,91,913,91,0000
512024,0,6100,91,913,91,0000
521001,25982.99,6100,91,913,91,0000
521002,11925,6100,91,913,91,0000
521004,1801.14,6100,91,913,91,0000
521006,0,6100,91,913,91,0000
521008,0,6100,91,913,91,0000
521009,0,6100,91,913,91,0000
521019,0,6100,91,913,91,0000
521020,0,6100,91,913,91,0000
521021,0,6100,91,913,91,0000
522001,5784,6100,91,913,91,0000
522002,20317.24,6100,91,913,91,0000
522003,0,6100,91,913,91,0000
522004,0,6100,91,913,91,0000
523001,4394.54,6100,91,913,91,0000
523002,17341,6100,91,913,91,0000
524001,3772.63,6100,91,913,91,0000
524002,117502.55,6100,91,913,91,0000
524003,1011.19,6100,91,913,91,0000
524005,5899.34,6100,91,913,91,0000
524101,6815.23,6100,91,913,91,0000
528001,1400,6100,91,913,91,0000
528003,0,6100,91,913,91,0000
528502,7127.99,6100,91,913,91,0000
528503,1846.37,6100,91,913,91,0000
528505,8259.03,6100,91,913,91,0000
528508,10115.39,6100,91,913,91,0000
528510,3889.45,6100,91,913,91,0000
528514,90476.01,6100,91,913,91,0000
528522,0,6100,91,913,91,0000
571001,73180.32,6100,91,913,91,0000
571002,0,6100,91,913,91,0000
571003,0,6100,91,913,91,0000
571004,0,6100,91,913,91,0000
614101,0,6100,91,913,91,0000
616101,0,6100,91,913,91,0000
511001,63301.76,6100,91,913,91,9103
511003,0,6100,91,913,91,9103
511004,4304.13,6100,91,913,91,9103
511008,1340,6100,91,913,91,9103
512001,4989.73,6100,91,913,91,9103
512002,3585.43,6100,91,913,91,9103
512005,2797.62,6100,91,913,91,9103
512014,0,6100,91,913,91,9103
521001,20004.5,6100,91,913,91,9103
521004,0,6100,91,913,91,9103
521006,0,6100,91,913,91,9103
521008,0,6100,91,913,91,9103
521019,24005.92,6100,91,913,91,9103
521020,4400,6100,91,913,91,9103
521021,0,6100,91,913,91,9103
522002,54065,6100,91,913,91,9103
522003,0,6100,91,913,91,9103
523001,410,6100,91,913,91,9103
523002,0,6100,91,913,91,9103
524001,651.25,6100,91,913,91,9103
524003,0,6100,91,913,91,9103
524005,0,6100,91,913,91,9103
524101,2768.53,6100,91,913,91,9103
528001,647,6100,91,913,91,9103
528502,38170.93,6100,91,913,91,9103
528505,-19.18,6100,91,913,91,9103
528508,336908.63,6100,91,913,91,9103
528510,0,6100,91,913,91,9103
528514,0,6100,91,913,91,9103
571001,0,6100,91,913,91,9103
511001,48407.39,6100,91,913,91,9104
511004,946.02,6100,91,913,91,9104
511008,0,6100,91,913,91,9104
512001,3670.18,6100,91,913,91,9104
512002,3168.47,6100,91,913,91,9104
512005,2467.69,6100,91,913,91,9104
512014,0,6100,91,913,91,9104
521002,0,6100,91,913,91,9104
521004,0,6100,91,913,91,9104
521019,0,6100,91,913,91,9104
521020,0,6100,91,913,91,9104
521021,0,6100,91,913,91,9104
522002,2030.14,6100,91,913,91,9104
522003,0,6100,91,913,91,9104
522004,9.29,6100,91,913,91,9104
523001,0,6100,91,913,91,9104
524001,1393.88,6100,91,913,91,9104
524003,0,6100,91,913,91,9104
524005,15,6100,91,913,91,9104
524101,682.1,6100,91,913,91,9104
528505,-113.93,6100,91,913,91,9104
528508,0,6100,91,913,91,9104
528510,0,6100,91,913,91,9104
571001,0,6100,91,913,91,9104
511001,176214.88,6100,91,913,91,9105
511002,0,6100,91,913,91,9105
511003,0,6100,91,913,91,9105
511004,6162.81,6100,91,913,91,9105
512001,13294.76,6100,91,913,91,9105
512002,11666.73,6100,91,913,91,9105
512005,9118.96,6100,91,913,91,9105
512014,0,6100,91,913,91,9105
521001,30847.5,6100,91,913,91,9105
521002,0,6100,91,913,91,9105
521004,720,6100,91,913,91,9105
521006,0,6100,91,913,91,9105
521019,8317.42,6100,91,913,91,9105
521020,0,6100,91,913,91,9105
521021,0,6100,91,913,91,9105
522001,464.9,6100,91,913,91,9105
522002,16717.06,6100,91,913,91,9105
522003,1826.06,6100,91,913,91,9105
522004,58.8,6100,91,913,91,9105
523001,2673.86,6100,91,913,91,9105
523002,80.22,6100,91,913,91,9105
524001,4000.7,6100,91,913,91,9105
524002,380229.34,6100,91,913,91,9105
524003,317.6,6100,91,913,91,9105
524005,0,6100,91,913,91,9105
524101,3922.78,6100,91,913,91,9105
528001,2035,6100,91,913,91,9105
528502,59014.57,6100,91,913,91,9105
528503,0,6100,91,913,91,9105
